vid,timestamp,trip_id,linear_ref,speed,direction,lat,lon,route_length_in_meter,distance_from_route_in_meter
117620103021,2017-05-01T18:27:32+07:00,7,0.496939382156232,23,in,7.8884,98.382817,15561,4.35138821
117620103021,2017-05-01T18:28:32+07:00,7,0.521631486898555,15,in,7.88545,98.38235,15561,4.402383947
117620103021,2017-05-01T18:29:32+07:00,7,0.532778093203106,7,in,7.8839,98.38245,15561,1.52618297
117620103021,2017-05-01T18:30:32+07:00,7,0.559607670425904,14,in,7.884917,98.3791,15561,2.458934494
117620103021,2017-05-01T18:31:31+07:00,7,0.59446524246913,28,in,7.886617,98.37455,15561,1.663434489
117620103021,2017-05-01T18:32:31+07:00,7,0.598705683850363,16,in,7.886833,98.374,15561,0.874804607
117620103021,2017-05-01T18:33:31+07:00,7,0.630157209213299,46,in,7.88795,98.369883,15561,4.685495621
117620103021,2017-05-01T18:34:31+07:00,7,0.676350422888161,40,in,7.884367,98.365183,15561,2.635169826
117620103021,2017-05-01T18:35:31+07:00,7,0.715649999686991,45,in,7.8812,98.3666,15561,9.21010148
117620103021,2017-05-01T18:36:31+07:00,7,0.769531991164705,57,in,7.880583,98.374083,15561,4.770752708
117620103021,2017-05-01T18:37:30+07:00,7,0.816468023732273,22,in,7.880017,98.380533,15561,0.18244615
117620103021,2017-05-01T18:38:30+07:00,7,0.842641267364675,38,in,7.879667,98.384117,15561,0.33790804
117620103021,2017-05-01T18:39:30+07:00,7,0.887515873955242,42,in,7.875833,98.388883,15561,3.428335318
117620103021,2017-05-01T18:40:30+07:00,7,0.89220681801868,0,in,7.875683,98.389517,15561,3.950221716
117620103021,2017-05-01T18:41:30+07:00,7,0.903198034935391,30,in,7.874567,98.389783,15561,6.084709079
117620103021,2017-05-01T18:42:30+07:00,7,0.943022017375926,34,in,7.869533,98.391367,15561,0.025006539
117620103021,2017-05-01T18:43:29+07:00,7,0.978589705616894,26,in,7.865567,98.394067,15561,6.945551113
117620103021,2017-05-01T19:39:40+07:00,8,0.00460853268785581,0,out,7.867633,98.395383,15832,0.642113041
117620103021,2017-05-01T19:40:40+07:00,8,0.0233235989016667,17,out,7.865533,98.39415,15832,6.012997018
117620103021,2017-05-01T19:41:40+07:00,8,0.0565775111714895,0,out,7.86915,98.391433,15832,5.603618297
117620103021,2017-05-01T19:42:40+07:00,8,0.0861196792150398,38,out,7.872967,98.3902,15832,0.094478818
117620103021,2017-05-01T19:43:39+07:00,8,0.11367098532963,35,out,7.876167,98.388433,15832,7.031202141
117620103021,2017-05-01T19:44:39+07:00,8,0.158259686271189,34,out,7.879567,98.383433,15832,1.608627086
117620103021,2017-05-01T19:45:39+07:00,8,0.185132321682259,35,out,7.8802,98.37975,15832,3.786333891
117620103021,2017-05-01T19:46:39+07:00,8,0.235399037677556,47,out,7.88065,98.372683,15832,3.593714466
117620103021,2017-05-01T19:47:39+07:00,8,0.283757081494943,44,out,7.8812,98.36585,15832,2.507511818
117620103021,2017-05-01T19:48:39+07:00,8,0.296489766258339,0,out,7.881333,98.36405,15832,2.108656465
117620103021,2017-05-01T19:49:38+07:00,8,0.307421174040468,45,out,7.882583,98.364317,15832,3.922922361
117620103021,2017-05-01T19:50:38+07:00,8,0.354201850879787,35,out,7.88855,98.3672,15832,2.998502908
117620103021,2017-05-01T19:51:38+07:00,8,0.367344201899061,37,out,7.8891,98.36845,15832,5.218443391
117620103021,2017-05-01T19:52:38+07:00,8,0.379000613101334,27,out,7.888483,98.369983,15832,2.595918349
